SKU,Produto,Quantidade Vendida,Primeiro Nome,Sobrenome,Data,Loja,Preco Unitario,faturamento
HL8851,Notebook,4,Patrícia,Amaral,2018-06-27,São Paulo,3500,14000
HL4379,Televisão,2,Gabriel,Thoni,2018-03-13,São Paulo,2500,5000
HL1148,Câmera,1,Gabriel,Thoni,2018-03-23,São Paulo,2100,2100
HL9962,Android,5,Lucas,Coelho,2018-06-30,São Paulo,3400,17000
HL4379,Televisão,4,Ian,Almeida,2018-01-20,São Paulo,2500,10000
HL2714,Tablet,4,Maria,Gasperi,2018-08-22,São Paulo,1600,6400
HL7348,SmartWatch,1,Marcelo,Magalhães,2018-09-26,São Paulo,1400,1400
HL8851,Notebook,5,Ana,Carvalho,2018-07-26,São Paulo,3500,17500
HL1148,Câmera,4,Luíza,Melo,2018-11-05,São Paulo,2100,8400
HL4379,Televisão,3,Gabriel,Almeida,2018-06-28,São Paulo,2500,7500
HL4379,Televisão,2,Wellington,Duarte,2018-08-22,São Paulo,2500,5000
HL2714,Tablet,4,Débora,Lopes,2018-03-26,São Paulo,1600,6400
HL1918,iPhone,4,João,Abraçado,2018-04-27,São Paulo,5300,21200
HL1148,Câmera,3,Roberto,Nogueira,2018-09-15,São Paulo,2100,6300
HL8851,Notebook,4,Marcelo,Rosa,2018-05-02,São Paulo,3500,14000
HL4379,Televisão,5,Jônatas,Soares,2018-06-25,São Paulo,2500,12500
HL1918,iPhone,3,Rafaella,Mello,2018-06-26,São Paulo,5300,15900
HL1918,iPhone,3,Nathan,Morelli,2018-09-07,São Paulo,5300,15900
HL1918,iPhone,4,Maria,Cardoso,2018-04-03,São Paulo,5300,21200
HL1918,iPhone,5,Raíssa,Oliveira,2018-02-14,São Paulo,5300,26500
HL9962,Android,1,Andre,Sampaio,2018-07-31,São Paulo,3400,3400
HL4379,Televisão,5,Bárbara,Lima,2018-07-29,São Paulo,2500,12500
HL1918,iPhone,1,Raíssa,Oliveira,2018-02-08,São Paulo,5300,5300
HL4379,Televisão,5,Milena,Alcoforado,2018-04-08,São Paulo,2500,12500
HL8851,Notebook,5,Sthefeson,Barroso,2018-08-18,São Paulo,3500,17500
HL1918,iPhone,3,Gabriella,Sagrillo,2018-08-27,São Paulo,5300,15900
HL1918,iPhone,5,Wilson,Farias,2018-04-16,São Paulo,5300,26500
HL1918,iPhone,5,Victor,Gomes,2018-08-11,São Paulo,5300,26500
HL8851,Notebook,2,Luis,Oliveira,2018-12-29,São Paulo,3500,7000
HL2714,Tablet,1,Alon,Palmeira,2018-07-21,São Paulo,1600,1600
HL2714,Tablet,4,Letícia,Leal,2018-12-04,São Paulo,1600,6400
HL7348,SmartWatch,5,Clarissa,Santos,2018-02-18,São Paulo,1400,7000
HL1148,Câmera,3,José,Fonseca,2018-12-06,São Paulo,2100,6300
HL1918,iPhone,2,Caio,Vianna,2018-10-31,São Paulo,5300,10600
HL4379,Televisão,3,Giulia,Pessanha,2018-05-20,São Paulo,2500,7500
HL7348,SmartWatch,1,Tayla,Lima,2018-11-03,São Paulo,1400,1400
HL4379,Televisão,1,Julia,Aliani,2018-04-08,São Paulo,2500,2500
HL8851,Notebook,2,Jônatas,Soares,2018-08-03,São Paulo,3500,7000
HL8851,Notebook,4,Marcela,Gasperi,2018-11-07,São Paulo,3500,14000
HL4379,Televisão,3,Cézar,Santos,2018-11-24,São Paulo,2500,7500
HL1918,iPhone,1,Roberta,Nogueira,2018-03-09,São Paulo,5300,5300
HL2714,Tablet,5,Raphael,Kurtz,2018-09-30,São Paulo,1600,8000
HL1918,iPhone,3,Giuseppe,Bhering,2018-01-31,São Paulo,5300,15900
HL9962,Android,1,Eduardo,Veiga,2018-10-16,São Paulo,3400,3400
HL4379,Televisão,4,Danilo,Alves,2018-08-10,São Paulo,2500,10000
HL2714,Tablet,5,Sthefeson,Barroso,2018-04-20,São Paulo,1600,8000
HL8851,Notebook,4,Caio,Affonso,2018-09-22,São Paulo,3500,14000
HL8851,Notebook,4,Thaís,Moura,2018-04-19,São Paulo,3500,14000
HL1918,iPhone,1,Nathan,Morelli,2018-08-06,São Paulo,5300,5300
HL1918,iPhone,4,Jônatas,Tanaka,2018-06-29,São Paulo,5300,21200
HL7348,SmartWatch,5,Michelle,Pereira,2018-03-16,São Paulo,1400,7000
HL8851,Notebook,5,Roberto,Mattos,2018-11-17,São Paulo,3500,17500
HL1918,iPhone,4,Danilo,Mendonça,2018-04-15,São Paulo,5300,21200
HL1918,iPhone,3,Gustavo,Guimarães,2018-08-13,São Paulo,5300,15900
HL4379,Televisão,3,Caroline,Aquino,2018-04-02,São Paulo,2500,7500
HL4379,Televisão,5,Camila,Sobral,2018-04-05,São Paulo,2500,12500
HL1918,iPhone,5,Juliana,Huon,2018-04-15,São Paulo,5300,26500
HL8851,Notebook,3,João,Bach,2018-06-28,São Paulo,3500,10500
HL1918,iPhone,5,Adriane,Gomes,2018-09-23,São Paulo,5300,26500
HL2714,Tablet,5,Maria,Motta,2018-12-07,São Paulo,1600,8000
HL9962,Android,1,Vanessa,Neves,2018-02-21,São Paulo,3400,3400
HL1918,iPhone,2,Marina,Delgado,2018-07-06,São Paulo,5300,10600
HL1918,iPhone,2,Fernanda,Rubim,2018-04-12,São Paulo,5300,10600
HL1918,iPhone,5,Luiz,Mendonça,2018-01-31,São Paulo,5300,26500
HL8851,Notebook,5,Gustavo,Thome,2018-08-28,São Paulo,3500,17500
HL1918,iPhone,1,Aline,Morais,2018-08-21,São Paulo,5300,5300
HL4379,Televisão,2,Yasmim,Verly,2018-10-30,São Paulo,2500,5000
HL7348,SmartWatch,4,Luiza,Marques,2018-05-02,São Paulo,1400,5600
HL1148,Câmera,3,Camilla,Vieira,2018-06-28,São Paulo,2100,6300
HL7348,SmartWatch,1,Eduardo,Silva,2018-02-26,São Paulo,1400,1400
HL2714,Tablet,3,Célio,Xavier,2018-09-09,São Paulo,1600,4800
HL1918,iPhone,4,Thayane,Resende,2018-09-24,São Paulo,5300,21200
HL4379,Televisão,4,Luíza,Melo,2018-06-18,São Paulo,2500,10000
HL1148,Câmera,2,Isabella,Montanholi,2018-12-28,São Paulo,2100,4200
HL9962,Android,3,Gabriel,Thoni,2018-04-06,São Paulo,3400,10200
HL1918,iPhone,5,Carlos,Souza,2018-06-27,São Paulo,5300,26500
HL1918,iPhone,4,Lázaro,Villanova,2018-12-17,São Paulo,5300,21200
HL2714,Tablet,2,Bianca,Ferezin,2018-06-11,São Paulo,1600,3200
HL8851,Notebook,2,David,Vasconcelos,2018-09-07,São Paulo,3500,7000
HL1918,iPhone,3,Guilherme,Lima,2018-06-10,São Paulo,5300,15900
HL1918,iPhone,2,Luiz,Freire,2018-06-29,São Paulo,5300,10600
HL2714,Tablet,3,Carolina,Vasconcelos,2018-01-13,São Paulo,1600,4800
HL1148,Câmera,5,Camilla,Cardeman,2018-04-08,São Paulo,2100,10500
HL8851,Notebook,2,Rafaela,Gonçalves,2018-01-19,São Paulo,3500,7000
HL4379,Televisão,3,José,Seixas,2018-06-01,São Paulo,2500,7500
HL1918,iPhone,5,Marcelo,Guadagnino,2018-04-08,São Paulo,5300,26500
HL1918,iPhone,5,David,Campelo,2018-07-03,São Paulo,5300,26500
HL1918,iPhone,1,Eduardo,Nunes,2018-05-29,São Paulo,5300,5300
HL2714,Tablet,1,Juliana,Correa,2018-07-08,São Paulo,1600,1600
HL1918,iPhone,5,Gustavo,Guimarães,2018-06-05,São Paulo,5300,26500
HL4379,Televisão,2,Roberto,Mattos,2018-03-14,São Paulo,2500,5000
HL1148,Câmera,4,Gabrielle,Porto,2018-12-25,São Paulo,2100,8400
HL1148,Câmera,4,Juliana,Souza,2018-03-28,São Paulo,2100,8400
HL4379,Televisão,5,Lorena,Kohn,2018-09-13,São Paulo,2500,12500
HL9962,Android,4,Rodrigo,Mendes,2018-05-15,São Paulo,3400,13600
HL9962,Android,1,Debora,Silva,2018-05-10,São Paulo,3400,3400
HL1148,Câmera,3,José,Marques,2018-06-19,São Paulo,2100,6300
HL1918,iPhone,4,Clara,Silveira,2018-11-01,São Paulo,5300,21200
HL1918,iPhone,5,Isabella,Santos,2018-09-12,São Paulo,5300,26500
HL1918,iPhone,4,Luis,Silva,2018-09-23,São Paulo,5300,21200
HL1918,iPhone,3,Juliana,Correa,2018-02-05,São Paulo,5300,15900
HL1918,iPhone,2,Rilson,Dias,2018-03-26,São Paulo,5300,10600
HL1918,iPhone,3,Lucas,Cavalcanti,2018-04-03,São Paulo,5300,15900
HL9962,Android,2,Amanda,Machado,2018-08-05,São Paulo,3400,6800
HL4379,Televisão,2,Ulisses,Quinto,2018-11-02,São Paulo,2500,5000
HL4379,Televisão,3,Izabel,Lopes,2018-09-13,São Paulo,2500,7500
HL9962,Android,1,Carla,Zakhm,2018-08-23,São Paulo,3400,3400
HL1918,iPhone,2,Leandro,Melo,2018-10-15,São Paulo,5300,10600
HL8851,Notebook,1,Gustavo,Accardo,2018-12-15,São Paulo,3500,3500
HL1148,Câmera,2,Lucas,Reis,2018-05-21,São Paulo,2100,4200
HL4379,Televisão,5,Livia,Corrêa,2018-10-01,São Paulo,2500,12500
HL1918,iPhone,1,Natália,Appel,2018-10-29,São Paulo,5300,5300
HL1148,Câmera,5,Platini,Heimlich,2018-07-12,São Paulo,2100,10500
HL4379,Televisão,3,Pedro,Bitencourt,2018-09-13,São Paulo,2500,7500
HL1148,Câmera,2,Lucas,Monte,2018-09-30,São Paulo,2100,4200
HL4379,Televisão,4,Adrielle,Gabriel,2018-09-01,São Paulo,2500,10000
HL7348,SmartWatch,2,Carolina,Motta,2018-10-20,São Paulo,1400,2800
HL7348,SmartWatch,1,Rebeca,Taylor,2018-03-29,São Paulo,1400,1400
HL2714,Tablet,3,Samara,Pinto,2018-10-05,São Paulo,1600,4800
HL4379,Televisão,4,Juliana,Huon,2018-05-18,São Paulo,2500,10000
HL8851,Notebook,1,Renan,Firmino,2018-07-18,São Paulo,3500,3500
HL1918,iPhone,5,Maria,Junior,2018-12-26,São Paulo,5300,26500
HL7348,SmartWatch,1,Júlio,Freire,2018-01-02,São Paulo,1400,1400
HL4379,Televisão,4,Guilherme,Lima,2018-10-17,São Paulo,2500,10000
HL1918,iPhone,5,Matheus,Silva,2018-02-04,São Paulo,5300,26500
HL4379,Televisão,3,Juliana,Barreira,2018-11-11,São Paulo,2500,7500
HL1148,Câmera,4,Juliana,Silva,2018-08-19,São Paulo,2100,8400
HL2714,Tablet,4,Caroline,Delgado,2018-05-05,São Paulo,1600,6400
HL1918,iPhone,1,Letícia,Leal,2018-09-15,São Paulo,5300,5300
HL1148,Câmera,2,Breno,Costa,2018-10-02,São Paulo,2100,4200
HL8851,Notebook,5,Ana,Felippe,2018-01-06,São Paulo,3500,17500
HL2714,Tablet,5,Thayna,Martins,2018-02-11,São Paulo,1600,8000
HL4379,Televisão,3,Gabriel,Assis,2018-03-25,São Paulo,2500,7500
HL7348,SmartWatch,3,Daniela,Rosa,2018-06-03,São Paulo,1400,4200
HL1918,iPhone,1,Ana,Leite,2018-06-24,São Paulo,5300,5300
HL1918,iPhone,4,Pedro,Ronfini,2018-06-18,São Paulo,5300,21200
HL2714,Tablet,2,Matheus,Miranda,2018-12-12,São Paulo,1600,3200
HL1918,iPhone,2,Raphael,Kurtz,2018-07-19,São Paulo,5300,10600
HL1918,iPhone,2,Myllena,Carneiro,2018-07-03,São Paulo,5300,10600
HL1918,iPhone,1,Rafael,Portela,2018-01-20,São Paulo,5300,5300
HL1148,Câmera,2,Amanda,Gontijo,2018-02-24,São Paulo,2100,4200
HL9962,Android,5,Pedro,Buraco,2018-12-25,São Paulo,3400,17000
HL7348,SmartWatch,2,Maike,Pereira,2018-05-16,São Paulo,1400,2800
HL4379,Televisão,5,Tadeu,Nakayama,2018-01-28,São Paulo,2500,12500
HL8851,Notebook,5,Leandro,Rodrigues,2018-10-01,São Paulo,3500,17500
HL4379,Televisão,5,Giselia,Thiele,2018-07-28,São Paulo,2500,12500
HL1918,iPhone,5,Larissa,Jesus,2018-10-20,São Paulo,5300,26500
HL2714,Tablet,2,Izabel,Lopes,2018-03-25,São Paulo,1600,3200
HL4379,Televisão,5,Thales,Fanara,2018-02-17,São Paulo,2500,12500
HL2714,Tablet,3,Paulo,Campos,2018-04-24,São Paulo,1600,4800
HL1148,Câmera,5,Breno,Godoy,2018-12-15,São Paulo,2100,10500
HL1918,iPhone,4,Nathan,Morelli,2018-07-12,São Paulo,5300,21200
HL4379,Televisão,2,Bruna,Londero,2018-08-30,São Paulo,2500,5000
HL4379,Televisão,3,Giuseppe,Borges,2018-01-11,São Paulo,2500,7500
HL1148,Câmera,2,Daniel,Nauenberg,2018-12-12,São Paulo,2100,4200
HL9962,Android,4,Michelle,Miura,2018-03-09,São Paulo,3400,13600
HL1918,iPhone,4,Guilherme,Assis,2018-05-10,São Paulo,5300,21200
HL1918,iPhone,4,Jéssica,Teixeira,2018-11-27,São Paulo,5300,21200
HL4379,Televisão,1,Beatriz,Perdomo,2018-12-23,São Paulo,2500,2500
HL2714,Tablet,3,Danilo,Alves,2018-12-29,São Paulo,1600,4800
HL1918,iPhone,5,Ana,Miura,2018-09-01,São Paulo,5300,26500
HL1148,Câmera,1,Alexandre,Rodriguez,2018-11-06,São Paulo,2100,2100
HL1918,iPhone,5,Victor,Franco,2018-01-31,São Paulo,5300,26500
HL4379,Televisão,5,Eric,Neves,2018-04-02,São Paulo,2500,12500
HL1918,iPhone,5,João,Bach,2018-09-17,São Paulo,5300,26500
HL1918,iPhone,1,Rogério,Pereira,2018-06-26,São Paulo,5300,5300
HL4379,Televisão,4,Gabriel,Garcia,2018-09-09,São Paulo,2500,10000
HL1918,iPhone,4,Silvio,Fahrnholz,2018-03-08,São Paulo,5300,21200
HL7348,SmartWatch,1,Anna,Silva,2018-09-14,São Paulo,1400,1400
HL4379,Televisão,3,Anna,Silva,2018-07-10,São Paulo,2500,7500
HL4379,Televisão,2,Caio,Silva,2018-05-08,São Paulo,2500,5000
HL4379,Televisão,4,Ruan,Lopes,2018-03-15,São Paulo,2500,10000
HL9962,Android,4,Antonio,Bernhardt,2018-10-14,São Paulo,3400,13600
HL2714,Tablet,4,David,Assumpção,2018-03-22,São Paulo,1600,6400
HL1918,iPhone,1,Melissa,Nucci,2018-03-02,São Paulo,5300,5300
HL4379,Televisão,4,Thiago,Miura,2018-12-11,São Paulo,2500,10000
HL1918,iPhone,3,Larissa,Nauenberg,2018-03-03,São Paulo,5300,15900
HL4379,Televisão,4,Thainá,Binello,2018-10-26,São Paulo,2500,10000
HL2714,Tablet,1,Bruna,Franco,2018-12-30,São Paulo,1600,1600
HL4379,Televisão,2,Pedro,Santana,2018-07-16,São Paulo,2500,5000
HL1918,iPhone,1,Maria,Correa,2018-07-07,São Paulo,5300,5300
HL8851,Notebook,4,Andre,Nóbrega,2018-05-02,São Paulo,3500,14000
HL1918,iPhone,2,Júlio,Freire,2018-05-18,São Paulo,5300,10600
HL1148,Câmera,2,Jorge,Carvalho,2018-02-24,São Paulo,2100,4200
HL7348,SmartWatch,5,Matheus,Tostes,2018-01-25,São Paulo,1400,7000
HL1918,iPhone,2,Sthefeson,Kohn,2018-06-24,São Paulo,5300,10600
HL8851,Notebook,3,Gustavo,Gomes,2018-05-25,São Paulo,3500,10500
HL9962,Android,4,Juliana,Silva,2018-12-23,São Paulo,3400,13600
HL2714,Tablet,4,Rodrigo,Feijo,2018-08-01,São Paulo,1600,6400
HL1918,iPhone,4,Rebeca,Taylor,2018-01-21,São Paulo,5300,21200
HL2714,Tablet,5,Felipe,Júnior,2018-02-08,São Paulo,1600,8000
HL7348,SmartWatch,5,Gabriel,Silva,2018-01-28,São Paulo,1400,7000
HL4379,Televisão,4,Leandro,Melo,2018-11-29,São Paulo,2500,10000
HL1918,iPhone,4,Alon,Fahrnholz,2018-10-28,São Paulo,5300,21200
HL2714,Tablet,1,Victor,Lira,2018-09-19,São Paulo,1600,1600
HL4379,Televisão,5,Gustavo,Junior,2018-09-04,São Paulo,2500,12500
HL8851,Notebook,3,Julia,Aliani,2018-10-08,São Paulo,3500,10500
HL9962,Android,4,Pedro,Macckione,2018-02-06,São Paulo,3400,13600
HL9962,Android,1,Morgana,Correa,2018-05-13,São Paulo,3400,3400
HL1918,iPhone,5,Rebeca,Manhães,2018-09-29,São Paulo,5300,26500
HL9962,Android,2,Gabriel,Rubim,2018-06-13,São Paulo,3400,6800
HL7348,SmartWatch,1,Gabrielle,Vasconcelos,2018-09-29,São Paulo,1400,1400
HL1918,iPhone,1,Andressa,Chou,2018-07-30,São Paulo,5300,5300
HL4379,Televisão,5,Bianca,Tatsch,2018-03-14,São Paulo,2500,12500
HL4379,Televisão,4,Raissa,Negrelli,2018-05-25,São Paulo,2500,10000
HL1918,iPhone,3,Gustavo,Accardo,2018-07-09,São Paulo,5300,15900
HL9962,Android,1,Ana,Monte,2018-06-26,São Paulo,3400,3400
HL2714,Tablet,5,Beatriz,Cavalcanti,2018-02-15,São Paulo,1600,8000
HL4379,Televisão,2,Mariana,Baptista,2018-06-19,São Paulo,2500,5000
HL1918,iPhone,1,Milena,Almeida,2018-06-24,São Paulo,5300,5300
HL1918,iPhone,4,Wilson,Brandão,2018-07-26,São Paulo,5300,21200
HL2714,Tablet,2,Hanna,Fonseca,2018-05-29,São Paulo,1600,3200
HL4379,Televisão,3,Samara,Pinto,2018-03-05,São Paulo,2500,7500
HL7348,SmartWatch,1,Ana,Campos,2018-12-17,São Paulo,1400,1400
HL9962,Android,5,Luiz,Marinho,2018-08-03,São Paulo,3400,17000
HL1918,iPhone,2,Lívia,Marques,2018-12-03,São Paulo,5300,10600
HL1918,iPhone,3,Ana,Bôas,2018-05-09,São Paulo,5300,15900
HL1148,Câmera,4,Thales,Portillo,2018-10-26,São Paulo,2100,8400
HL1918,iPhone,4,Lucas,Baptista,2018-07-11,São Paulo,5300,21200
HL1918,iPhone,4,Paloma,Sperandei,2018-03-16,São Paulo,5300,21200
HL1148,Câmera,3,Catarina,Teixeira,2018-06-10,São Paulo,2100,6300
HL8851,Notebook,4,Rebeca,Reis,2018-12-28,São Paulo,3500,14000
HL1918,iPhone,3,Luiza,Johnson,2018-10-31,São Paulo,5300,15900
HL4379,Televisão,5,Carolina,Figueiredo,2018-11-12,São Paulo,2500,12500
HL1918,iPhone,2,Luiza,Farias,2018-02-07,São Paulo,5300,10600
HL1918,iPhone,4,Marcela,Medeiros,2018-09-19,São Paulo,5300,21200
HL7348,SmartWatch,4,Gabrielle,Wanderley,2018-07-14,São Paulo,1400,5600
HL8851,Notebook,2,Marcela,Medeiros,2018-07-15,São Paulo,3500,7000
HL1918,iPhone,3,Paula,Calbucci,2018-09-19,São Paulo,5300,15900
HL1918,iPhone,2,Rodrigo,Mendes,2018-02-05,São Paulo,5300,10600
HL1148,Câmera,5,Marcela,Gasperi,2018-10-09,São Paulo,2100,10500
HL1918,iPhone,1,Sthefeson,Kohn,2018-03-09,São Paulo,5300,5300
HL1918,iPhone,5,Juan,Fernandes,2018-12-21,São Paulo,5300,26500
HL2714,Tablet,3,Ana,Leite,2018-11-28,São Paulo,1600,4800
HL9962,Android,3,Julia,Leig,2018-04-08,São Paulo,3400,10200
HL9962,Android,3,Matheus,Ramos,2018-11-03,São Paulo,3400,10200
HL8851,Notebook,5,Diego,Barros,2018-12-25,São Paulo,3500,17500
HL2714,Tablet,1,Sandy,Moreira,2018-03-19,São Paulo,1600,1600
HL7348,SmartWatch,2,Thayane,Resende,2018-08-15,São Paulo,1400,2800
HL1148,Câmera,5,Jorge,Carvalho,2018-02-27,São Paulo,2100,10500
HL4379,Televisão,5,Rafael,Ramos,2018-07-26,São Paulo,2500,12500
HL1148,Câmera,1,Débora,Lopes,2018-06-21,São Paulo,2100,2100
HL9962,Android,2,Andressa,Rotsztejn,2018-12-05,São Paulo,3400,6800
HL1148,Câmera,1,Cézar,Santos,2018-01-22,São Paulo,2100,2100
HL7348,SmartWatch,3,Jônatas,Tanaka,2018-11-14,São Paulo,1400,4200
HL9962,Android,1,Dykson,Silva,2018-01-08,São Paulo,3400,3400
HL1918,iPhone,1,Victor,Oliveira,2018-10-17,São Paulo,5300,5300
HL4379,Televisão,4,Ives,Barbosa,2018-04-02,São Paulo,2500,10000
HL1918,iPhone,3,Diogo,Ressurreição,2018-04-19,São Paulo,5300,15900
HL1148,Câmera,3,Cláudio,Aragão,2018-10-12,São Paulo,2100,6300
HL7348,SmartWatch,5,Felipe,Cavalcanti,2018-03-01,São Paulo,1400,7000
HL9962,Android,1,Andre,Nóbrega,2018-03-24,São Paulo,3400,3400
HL1918,iPhone,2,Rodrigo,Silva,2018-09-19,São Paulo,5300,10600
HL4379,Televisão,5,Roberta,Pimenta,2018-11-25,São Paulo,2500,12500
HL9962,Android,3,Lucas,Machado,2018-03-06,São Paulo,3400,10200
HL4379,Televisão,4,Lívia,Tanaka,2018-11-28,São Paulo,2500,10000
HL1918,iPhone,5,Clara,Silveira,2018-12-03,São Paulo,5300,26500
HL7348,SmartWatch,4,Stephanie,Gonçalves,2018-04-21,São Paulo,1400,5600
HL8851,Notebook,4,Raíza,Lopes,2018-03-25,São Paulo,3500,14000
HL1918,iPhone,4,Victor,Oliveira,2018-08-08,São Paulo,5300,21200
HL1918,iPhone,5,Carlos,Barbosa,2018-01-28,São Paulo,5300,26500
HL4379,Televisão,1,Natalia,Accioly,2018-07-20,São Paulo,2500,2500
HL4379,Televisão,4,Lucas,Almeida,2018-02-06,São Paulo,2500,10000
HL1148,Câmera,3,Luíza,Goulart,2018-10-09,São Paulo,2100,6300
HL7348,SmartWatch,3,Victor,Zakhm,2018-05-28,São Paulo,1400,4200
HL1148,Câmera,3,Raissa,Pinheiro,2018-09-01,São Paulo,2100,6300
HL4379,Televisão,1,Guilherme,Barbosa,2018-01-11,São Paulo,2500,2500
HL1918,iPhone,5,Vitor,Boccaletti,2018-01-27,São Paulo,5300,26500
HL7348,SmartWatch,2,Stefan,Nunes,2018-06-18,São Paulo,1400,2800
HL4379,Televisão,3,Daniela,Pereira,2018-06-02,São Paulo,2500,7500
HL9962,Android,2,Thays,Castro,2018-11-20,São Paulo,3400,6800
HL1918,iPhone,4,Felipe,Mello,2018-10-16,São Paulo,5300,21200
HL1148,Câmera,4,Daniel,Araujo,2018-12-12,São Paulo,2100,8400
HL1918,iPhone,5,Pedro,Conceição,2018-02-18,São Paulo,5300,26500
HL4379,Televisão,2,Letícia,Leal,2018-11-25,São Paulo,2500,5000
HL8851,Notebook,4,Bernardo,Soares,2018-11-30,São Paulo,3500,14000
HL8851,Notebook,2,Thales,Andrade,2018-11-19,São Paulo,3500,7000
HL1918,iPhone,1,Arthur,Rocha,2018-02-23,São Paulo,5300,5300
HL7348,SmartWatch,4,Guilherme,Santos,2018-02-23,São Paulo,1400,5600
HL7348,SmartWatch,1,Rodrigo,Feijo,2018-12-26,São Paulo,1400,1400
HL4379,Televisão,3,Rodrigo,Ramos,2018-10-08,São Paulo,2500,7500
HL1918,iPhone,2,Livia,Cozendey,2018-12-04,São Paulo,5300,10600
HL4379,Televisão,2,João,Abraçado,2018-04-24,São Paulo,2500,5000
HL7348,SmartWatch,4,Maria,Moita,2018-07-07,São Paulo,1400,5600
HL2714,Tablet,4,Rafaela,Rodrigues,2018-07-21,São Paulo,1600,6400
HL7348,SmartWatch,1,Amanda,Procaci,2018-10-10,São Paulo,1400,1400
HL7348,SmartWatch,2,Hanna,Fonseca,2018-07-14,São Paulo,1400,2800
HL8851,Notebook,4,Thainá,Binello,2018-02-26,São Paulo,3500,14000
HL4379,Televisão,2,Daniela,Rosa,2018-06-10,São Paulo,2500,5000
HL2714,Tablet,5,Pedro,Santana,2018-12-11,São Paulo,1600,8000
HL1918,iPhone,5,Marcelo,Guadagnino,2018-11-17,São Paulo,5300,26500
HL2714,Tablet,4,Carlos,Barbosa,2018-09-12,São Paulo,1600,6400
HL9962,Android,5,Breno,Godoy,2018-11-07,São Paulo,3400,17000
HL1148,Câmera,5,Erick,Soares,2018-08-14,São Paulo,2100,10500
HL4379,Televisão,5,Eduardo,Soares,2018-01-16,São Paulo,2500,12500
HL1918,iPhone,3,Joao,Silva,2018-06-08,São Paulo,5300,15900
HL2714,Tablet,4,Alon,Pestana,2018-03-16,São Paulo,1600,6400
HL1918,iPhone,2,Victor,Oliveira,2018-12-28,São Paulo,5300,10600
HL1918,iPhone,5,Vittorio,Freitas,2018-06-03,São Paulo,5300,26500
HL1918,iPhone,3,Ana,Gomes,2018-01-02,São Paulo,5300,15900
HL2714,Tablet,2,Camille,Silva,2018-11-12,São Paulo,1600,3200
HL4379,Televisão,1,Jônatas,Soares,2018-09-17,São Paulo,2500,2500
HL1918,iPhone,2,Helena,Chafin,2018-01-04,São Paulo,5300,10600
HL1918,iPhone,3,Victor,Soares,2018-01-28,São Paulo,5300,15900
HL4379,Televisão,5,Eric,Júnior,2018-06-19,São Paulo,2500,12500
HL1918,iPhone,4,Pedro,Oliveira,2018-05-24,São Paulo,5300,21200
HL2714,Tablet,2,Lívia,Tanaka,2018-04-03,São Paulo,1600,3200
HL4379,Televisão,5,Lenon,Fernandes,2018-04-08,São Paulo,2500,12500
HL7348,SmartWatch,5,Isabella,Scalabrin,2018-05-17,São Paulo,1400,7000
HL1918,iPhone,5,Pedro,Oliveira,2018-02-13,São Paulo,5300,26500
HL1148,Câmera,5,Rodrigo,Silva,2018-08-14,São Paulo,2100,10500
HL1918,iPhone,2,Giovanna,Santos,2018-04-11,São Paulo,5300,10600
HL8851,Notebook,2,Sthefeson,Kohn,2018-02-18,São Paulo,3500,7000
HL8851,Notebook,2,Breno,Godoy,2018-11-07,São Paulo,3500,7000
HL1918,iPhone,4,Priscila,Garcia,2018-04-17,São Paulo,5300,21200
HL1148,Câmera,3,Marina,Perdomo,2018-04-10,São Paulo,2100,6300
HL9962,Android,1,Jorge,Carvalho,2018-12-23,São Paulo,3400,3400
HL7348,SmartWatch,1,Tainah,Nogueira,2018-12-05,São Paulo,1400,1400
HL8851,Notebook,4,Luíza,Melo,2018-07-12,São Paulo,3500,14000
HL8851,Notebook,4,Rafaela,Rodrigues,2018-03-09,São Paulo,3500,14000
HL1918,iPhone,5,Thayna,Martins,2018-07-02,São Paulo,5300,26500
HL1148,Câmera,1,Gabriel,Azevedo,2018-03-03,São Paulo,2100,2100
HL2714,Tablet,2,Caio,Cardoso,2018-05-15,São Paulo,1600,3200
HL8851,Notebook,1,Ylana,Teraoka,2018-04-11,São Paulo,3500,3500
HL4379,Televisão,5,Mariana,Miranda,2018-08-14,São Paulo,2500,12500
HL1918,iPhone,5,Roger,Rosa,2018-03-15,São Paulo,5300,26500
HL4379,Televisão,2,Anna,Silva,2018-10-11,São Paulo,2500,5000
HL1918,iPhone,1,Victor,Lira,2018-07-07,São Paulo,5300,5300
HL4379,Televisão,2,Matheus,Gomes,2018-10-14,São Paulo,2500,5000
HL4379,Televisão,2,Giovanna,Santos,2018-08-03,São Paulo,2500,5000
HL8851,Notebook,1,Isabelle,Gonçalves,2018-04-28,São Paulo,3500,3500
HL1918,iPhone,4,Maria,Gasperi,2018-02-09,São Paulo,5300,21200
HL2714,Tablet,1,Wen,Braga,2018-09-16,São Paulo,1600,1600
HL9962,Android,3,Pedro,Santos,2018-10-18,São Paulo,3400,10200
HL1918,iPhone,4,Luiz,Conceição,2018-02-06,São Paulo,5300,21200
HL4379,Televisão,5,Pedro,Cardoso,2018-01-17,São Paulo,2500,12500
HL1918,iPhone,5,Eduardo,Soares,2018-09-05,São Paulo,5300,26500
HL1918,iPhone,4,Diego,Marchesi,2018-03-25,São Paulo,5300,21200
HL1918,iPhone,5,Daniel,Nauenberg,2018-07-08,São Paulo,5300,26500
